AssignmentStatus	tweetId	num taggers	label	instance	start	end	tweetText
True	'503747412150607872'	1	location modifier	Northern	63	71	RT @nicoleewayne: ?? USA http://t.co/CXqhFD6ymf 781 earthquake Northern California rocked by magnitude 6.0 earthquake nicoleewayne Washingto�??
False	'503747412150607872'	1	type of impact	earthquake	107	117	RT @nicoleewayne: ?? USA http://t.co/CXqhFD6ymf 781 earthquake Northern California rocked by magnitude 6.0 earthquake nicoleewayne Washingto�??
True	'503747412150607872'	1	place name	California	72	82	RT @nicoleewayne: ?? USA http://t.co/CXqhFD6ymf 781 earthquake Northern California rocked by magnitude 6.0 earthquake nicoleewayne Washingto�??
True	'503986690617122817'	2	place name	California	40	50	*Magnitude 6.0 earthquake hits northern California centered just nort...*  http://t.co/vuWhW4HUCk
False	'503986690617122817'	2	type of impact	earthquake	15	25	*Magnitude 6.0 earthquake hits northern California centered just nort...*  http://t.co/vuWhW4HUCk
True	'503986690617122817'	2	location modifier	northern	31	39	*Magnitude 6.0 earthquake hits northern California centered just nort...*  http://t.co/vuWhW4HUCk
False	'503986690617122817'	1	severity or quantity	6.0	11	14	*Magnitude 6.0 earthquake hits northern California centered just nort...*  http://t.co/vuWhW4HUCk
False	'503986690617122817'	2	place name	northern California	31	50	*Magnitude 6.0 earthquake hits northern California centered just nort...*  http://t.co/vuWhW4HUCk
False	'503986690617122817'	2	severity or quantity	Magnitude 6.0	1	14	*Magnitude 6.0 earthquake hits northern California centered just nort...*  http://t.co/vuWhW4HUCk
True	'592316315366359040'	3	place name	Nepal	55	60	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
False	'592316315366359040'	2	type of impact	aftershock	41	51	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
True	'592316315366359040'	1	location modifier	in	52	54	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
True	'592316315366359040'	1	location modifier	in	77	79	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
True	'592316315366359040'	1	place name	relative	65	73	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
False	'592316315366359040'	1	location modifier	Birgunj, border of Bihar	80	104	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
True	'592316315366359040'	1	place name	Birgunj, border of Bihar	80	104	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
False	'592316315366359040'	1	place name	Birgunj	80	87	@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.
False	'451340629457780736'	2	type of impact	earthquake	21	31	Only 5 dead in Chile earthquake. Too bad.
True	'451340629457780736'	2	type of impact	dead	7	11	Only 5 dead in Chile earthquake. Too bad.
False	'451340629457780736'	1	item affected	5 dead	5	11	Only 5 dead in Chile earthquake. Too bad.
False	'451340629457780736'	1	item affected	dead	7	11	Only 5 dead in Chile earthquake. Too bad.
True	'451340629457780736'	3	severity or quantity	5	5	6	Only 5 dead in Chile earthquake. Too bad.
True	'451340629457780736'	4	place name	Chile	15	20	Only 5 dead in Chile earthquake. Too bad.
True	'451340629457780736'	3	location modifier	in	12	14	Only 5 dead in Chile earthquake. Too bad.
True	'503972912291151872'	2	place name	Napa	25	29	Some key figures on how #Napa # Earthquake stacks up against other major #California tremblors:  http://t.co/QnV3NhDr8J
True	'503972912291151872'	3	place name	California	74	84	Some key figures on how #Napa # Earthquake stacks up against other major #California tremblors:  http://t.co/QnV3NhDr8J
False	'451559457403592705'	1	type of impact	quake	83	88	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
True	'451559457403592705'	1	location modifier	northern	40	48	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
True	'451559457403592705'	1	place name	Chile	49	54	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
False	'451559457403592705'	2	type of impact	earthquake	14	24	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
False	'451559457403592705'	2	severity or quantity	7.8 magnitude	0	13	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
True	'451559457403592705'	2	location modifier	off	36	39	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
False	'451559457403592705'	2	place name	northern Chile	40	54	7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!
False	'383155585329266688'	2	severity or quantity	350	103	106	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
True	'383155585329266688'	1	type of impact	Death	83	88	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
True	'383155585329266688'	2	location modifier	in	107	109	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
False	'383155585329266688'	2	type of impact	quake-hit	110	119	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
True	'383155585329266688'	1	severity or quantity	rises to 350	94	106	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
True	'383155585329266688'	4	place name	Balochistan	120	131	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
False	'383155585329266688'	1	item affected	Death	83	88	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
False	'383155585329266688'	1	type of impact	Death toll	83	93	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
False	'383155585329266688'	1	item affected	350	103	106	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
True	'383155585329266688'	1	place name	Pakistan	37	45	RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??
True	'383941549236957184'	2	location modifier	in	51	53	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
False	'383941549236957184'	1	item affected	12 dead	43	50	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
True	'383941549236957184'	4	place name	Pakistan	68	76	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
False	'383941549236957184'	1	item affected	dead	46	50	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
False	'383941549236957184'	2	type of impact	earthquake	77	87	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
False	'383941549236957184'	1	severity or quantity	12	43	45	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
True	'383941549236957184'	2	type of impact	dead	46	50	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
True	'383941549236957184'	2	severity or quantity	At least 12	34	45	RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials
False	'504350075116867584'	2	place name	Napa Valley	63	74	Despite damage from the earthquake, tourists continue to visit Napa Valley. http://t.co/OmJREUPi1t http://t.co/dBoH5ywUor
False	'504350075116867584'	2	type of impact	earthquake	24	34	Despite damage from the earthquake, tourists continue to visit Napa Valley. http://t.co/OmJREUPi1t http://t.co/dBoH5ywUor
True	'504350075116867584'	1	type of impact	damage	8	14	Despite damage from the earthquake, tourists continue to visit Napa Valley. http://t.co/OmJREUPi1t http://t.co/dBoH5ywUor
True	'504350075116867584'	1	place name	Napa	63	67	Despite damage from the earthquake, tourists continue to visit Napa Valley. http://t.co/OmJREUPi1t http://t.co/dBoH5ywUor
True	'592340605130289152'	2	place name	Nepal	45	50	RT @Jal_Kukdi: Few months ago Modi said that Nepal is like India's extended family and today his actions are speaking louder than his words�??
True	'451257771053563904'	3	severity or quantity	five	59	63	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	1	item affected	kills five	53	63	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	2	severity or quantity	Magnitude-8.2	0	13	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	1	location modifier	northern coast of	29	46	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	1	place name	northern coast of Chile	29	52	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	1	location modifier	northern coast	29	43	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	2	type of impact	earthquake	14	24	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	1	location modifier	off 	25	29	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
True	'451257771053563904'	2	type of impact	kills	53	58	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
True	'451257771053563904'	1	location modifier	off northern coast of	25	46	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
True	'451257771053563904'	3	place name	Chile	47	52	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
False	'451257771053563904'	1	item affected	kills	53	58	Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd
True	'451566145523290112'	1	place name	Chile	99	104	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??
False	'451566145523290112'	2	type of impact	earthquake	68	78	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??
True	'451566145523290112'	1	location modifier	northern	90	98	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??
False	'451566145523290112'	2	place name	northern Chile	90	104	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??
True	'451566145523290112'	2	place name	Chile	14	19	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??
True	'451566145523290112'	2	location modifier	off	86	89	RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??
True	'383215415931195392'	2	place name	Balochistan	86	97	RT @Baloch_istan: Interior Minister Chaudhry Nisar to visit #earthquake hit areas of #Balochistan tomorrow. (RT @khalidkhan787)
True	'383215415931195392'	1	location modifier	of	82	84	RT @Baloch_istan: Interior Minister Chaudhry Nisar to visit #earthquake hit areas of #Balochistan tomorrow. (RT @khalidkhan787)
True	'504097549972959232'	4	place name	Napa	26	30	RT @pscarver: How did the Napa earthquake affect sleep? Here's a graph pulled from Jawbone UP wearers https://t.co/fESExC5SsI #wearables
False	'504097549972959232'	2	type of impact	earthquake	31	41	RT @pscarver: How did the Napa earthquake affect sleep? Here's a graph pulled from Jawbone UP wearers https://t.co/fESExC5SsI #wearables
True	'504097549972959232'	2	item affected	sleep	49	54	RT @pscarver: How did the Napa earthquake affect sleep? Here's a graph pulled from Jawbone UP wearers https://t.co/fESExC5SsI #wearables
True	'593360130797805568'	1	place name	Nepal	19	24	RT @NepalPoliceHQ: Nepal Police Hotline Numbers at Headquarters: http://t.co/UY3lYOIFeB
True	'384237409296064513'	2	location modifier	28 mi from	27	37	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	1	place name	United	50	56	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	2	type of impact	earthquake	15	25	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	2	severity or quantity	3.6 magnitude	0	13	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	1	location modifier	28 mi	27	32	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	1	place name	States	57	63	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	1	place name	Alpine	38	44	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	1	severity or quantity	3.6	0	3	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
False	'384237409296064513'	1	place name	CA	46	48	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
True	'384237409296064513'	3	place name	Alpine, CA, United States	38	63	3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu
